OrderID,Date,Product,Region,Sales,Profit
7345,06/20/2023,Tablet,East,965,318
7346,11/07/2023,Printer,North,906,127
7347,11/05/2023,Printer,West,764,150
7348,05/08/2023,Smartphone,North,733,291
7349,07/06/2023,Laptop,West,1872,298
7350,09/19/2023,Mouse,South,530,136
7351,07/06/2023,Monitor,West,639,254
7352,01/21/2023,Mouse,Central,1181,358
7353,12/22/2023,Mouse,South,1590,632
7354,06/02/2023,Tablet,North,393,148
7355,05/10/2023,Printer,South,375,64
7356,11/22/2023,Keyboard,West,856,296
7357,09/16/2023,Printer,Central,599,128
7358,08/12/2023,Smartphone,North,1660,263
7359,04/05/2023,Keyboard,West,1774,676
7360,06/24/2023,Monitor,North,990,148
7361,06/20/2023,Mouse,South,1798,268
7362,08/31/2023,Smartphone,North,358,53
7363,04/08/2023,Monitor,West,1612,572
7364,07/26/2023,Monitor,Central,1675,323
7365,11/30/2023,Tablet,South,1184,222
7366,11/19/2023,Tablet,Central,867,198
7367,03/02/2023,Tablet,South,1980,563
7368,09/05/2023,Monitor,North,1423,368
7369,02/04/2023,Printer,Central,581,202
7370,03/04/2023,Laptop,North,1820,528
7371,02/28/2023,Printer,West,514,83
7372,11/11/2023,Laptop,South,798,153
7373,06/14/2023,Monitor,South,733,127
7374,01/10/2023,Monitor,East,139,16
7375,06/08/2023,Tablet,East,1132,159
7376,09/29/2023,Printer,West,1027,281
7377,04/29/2023,Laptop,West,1691,429
7378,05/12/2023,Laptop,North,1352,154
7379,10/17/2023,Keyboard,North,1500,559
7380,03/03/2023,Printer,South,1648,568
7381,02/06/2023,Keyboard,Central,1153,430
7382,01/23/2023,Keyboard,West,1183,447
7383,09/13/2023,Smartphone,Central,876,170
7384,09/29/2023,Tablet,South,1979,639
7385,01/18/2023,Monitor,North,282,99
7386,12/15/2023,Mouse,West,1876,463
7387,07/02/2023,Mouse,Central,1395,382
7388,03/18/2023,Mouse,East,705,224
7389,01/27/2023,Monitor,Central,722,154
7390,06/12/2023,Monitor,Central,708,176
7391,06/27/2023,Monitor,South,1001,310
7392,12/06/2023,Tablet,North,271,106
7393,05/05/2023,Smartphone,South,1027,109
7394,01/14/2023,Smartphone,West,1248,387
7395,06/20/2023,Keyboard,Central,252,59
7396,05/16/2023,Tablet,North,1281,205
7397,11/13/2023,Printer,North,1959,775
7398,06/11/2023,Mouse,South,1615,171
7399,01/08/2023,Keyboard,East,997,265
7400,10/10/2023,Mouse,East,413,64
7401,09/21/2023,Printer,South,402,103
7402,11/21/2023,Keyboard,North,401,136
7403,08/27/2023,Printer,South,512,126
7404,09/16/2023,Tablet,Central,276,49
7405,01/10/2023,Mouse,West,1194,160
7406,10/30/2023,Printer,East,1244,310
7407,04/09/2023,Tablet,North,228,61
7408,07/28/2023,Monitor,North,1253,266
7409,09/02/2023,Tablet,West,1961,727
7410,01/09/2023,Monitor,Central,993,154
7411,01/21/2023,Mouse,East,1277,402
7412,03/14/2023,Tablet,Central,1008,112
7413,11/11/2023,Smartphone,Central,1816,237
7414,05/15/2023,Laptop,North,1063,394
7415,10/16/2023,Monitor,West,1427,413
7416,04/12/2023,Smartphone,Central,149,18
7417,02/18/2023,Laptop,North,533,75
7418,04/03/2023,Laptop,South,713,147
7419,08/20/2023,Printer,North,686,249
7420,07/10/2023,Smartphone,West,284,106
7421,04/13/2023,Monitor,South,1211,333
7422,11/04/2023,Smartphone,East,1950,673
7423,02/26/2023,Monitor,East,1071,127
7424,02/24/2023,Tablet,East,1717,593
7425,11/07/2023,Printer,Central,1954,690
7426,06/04/2023,Keyboard,Central,1019,162
7427,05/03/2023,Mouse,South,1982,308
7428,08/04/2023,Monitor,South,1519,488
7429,12/26/2023,Smartphone,South,1876,603
7430,09/04/2023,Laptop,South,1725,410
7431,02/19/2023,Mouse,North,1860,335
7432,02/08/2023,Keyboard,East,1140,193
7433,04/11/2023,Tablet,North,1221,182
7434,09/03/2023,Laptop,East,1111,286
7435,10/10/2023,Monitor,East,332,104
7436,11/26/2023,Tablet,Central,1817,574
7437,04/24/2023,Tablet,Central,495,75
7438,01/03/2023,Laptop,North,1612,383
7439,10/17/2023,Printer,South,449,73
7440,02/26/2023,Tablet,North,1107,122
7441,03/03/2023,Laptop,West,1444,281
7442,06/16/2023,Printer,South,1979,321
7443,05/14/2023,Smartphone,Central,1903,685
7444,07/05/2023,Smartphone,Central,578,84
7445,02/03/2023,Smartphone,South,1535,165
7446,05/12/2023,Monitor,North,113,38
7447,08/19/2023,Printer,South,546,143
7448,07/10/2023,Tablet,Central,837,92
7449,06/14/2023,Keyboard,North,669,249
7450,02/15/2023,Monitor,North,932,130
7451,02/08/2023,Monitor,South,186,28
7452,02/25/2023,Mouse,South,352,76
7453,04/26/2023,Printer,South,162,20
7454,03/30/2023,Smartphone,Central,1646,425
7455,05/09/2023,Smartphone,North,336,89
7456,11/05/2023,Printer,Central,314,51
7457,01/25/2023,Keyboard,West,810,166
7458,05/19/2023,Smartphone,West,987,302
7459,02/11/2023,Mouse,West,272,36
7460,08/12/2023,Monitor,West,107,35
7461,01/14/2023,Laptop,West,627,197
7462,09/15/2023,Tablet,South,1620,375
7463,06/10/2023,Monitor,East,241,38
7464,12/23/2023,Laptop,East,1970,280
7465,10/23/2023,Mouse,East,1410,145
7466,09/20/2023,Monitor,West,1112,211
7467,05/13/2023,Tablet,Central,397,112
7468,12/27/2023,Laptop,Central,200,40
7469,01/30/2023,Monitor,Central,623,64
7470,10/05/2023,Keyboard,South,1768,659
7471,06/17/2023,Mouse,South,1775,533
7472,05/28/2023,Printer,East,976,338
7473,07/10/2023,Monitor,South,1789,298
7474,12/26/2023,Smartphone,North,1193,453
7475,06/05/2023,Smartphone,East,990,358
7476,10/25/2023,Printer,Central,62,12
7477,05/21/2023,Monitor,South,1504,195
7478,05/15/2023,Printer,West,275,43
7479,06/29/2023,Tablet,North,1825,503
7480,07/15/2023,Tablet,East,1867,383
7481,09/23/2023,Printer,South,178,67
7482,10/16/2023,Tablet,West,1162,218
7483,02/02/2023,Printer,North,1723,507
7484,07/30/2023,Mouse,Central,1128,425
7485,12/15/2023,Tablet,West,1203,132
7486,10/01/2023,Keyboard,Central,1364,379
7487,09/01/2023,Mouse,South,752,287
7488,07/26/2023,Tablet,Central,576,129
7489,10/04/2023,Monitor,North,864,99
7490,10/08/2023,Tablet,South,965,313
7491,07/31/2023,Mouse,East,936,111
7492,08/04/2023,Smartphone,West,1777,519
7493,01/08/2023,Mouse,West,755,189
7494,01/27/2023,Printer,East,1731,417
7495,07/17/2023,Smartphone,West,215,54
7496,03/29/2023,Keyboard,Central,119,20
7497,01/29/2023,Monitor,South,616,102
7498,11/11/2023,Printer,North,375,69
7499,10/02/2023,Mouse,South,1736,301
7500,04/19/2023,Monitor,West,1799,450
7501,10/06/2023,Mouse,East,1825,361
7502,10/15/2023,Mouse,East,550,101
7503,03/26/2023,Monitor,South,230,91
7504,01/05/2023,Mouse,Central,1224,440
7505,12/22/2023,Smartphone,Central,1595,206
7506,07/31/2023,Keyboard,East,1056,138
7507,04/05/2023,Monitor,West,1778,286
7508,01/02/2023,Printer,North,1273,259
7509,01/30/2023,Laptop,East,1110,418
7510,12/25/2023,Laptop,Central,1041,175
7511,03/11/2023,Keyboard,Central,1955,454
7512,09/01/2023,Smartphone,South,962,246
7513,01/26/2023,Laptop,South,1035,214
7514,10/30/2023,Mouse,South,1978,452
7515,04/19/2023,Printer,West,675,75
7516,03/28/2023,Tablet,West,388,71
7517,09/18/2023,Keyboard,South,1768,336
7518,01/29/2023,Mouse,North,1928,416
7519,06/29/2023,Mouse,Central,1371,167
7520,04/23/2023,Mouse,West,1096,185
7521,04/13/2023,Laptop,East,830,204
7522,04/22/2023,Tablet,East,1879,408
7523,01/27/2023,Smartphone,Central,106,41
7524,01/05/2023,Printer,West,271,98
7525,09/17/2023,Mouse,Central,1699,472
7526,06/19/2023,Smartphone,West,1885,564
7527,10/10/2023,Monitor,East,874,281
7528,12/06/2023,Smartphone,North,403,91
7529,06/15/2023,Mouse,Central,714,166
7530,02/27/2023,Laptop,South,1436,308
7531,08/05/2023,Mouse,West,754,292
7532,01/19/2023,Laptop,West,1581,327
7533,11/20/2023,Keyboard,South,244,89
7534,11/07/2023,Mouse,Central,112,30
7535,12/24/2023,Printer,East,1259,214
7536,02/24/2023,Smartphone,West,1242,294
7537,09/05/2023,Laptop,North,1896,390
7538,04/12/2023,Printer,South,1988,672
7539,06/22/2023,Keyboard,South,260,82
7540,10/10/2023,Smartphone,South,1952,630
7541,07/26/2023,Printer,North,1405,431
7542,10/10/2023,Keyboard,South,1671,217
7543,03/27/2023,Laptop,South,1977,553
7544,01/07/2023,Smartphone,West,59,21
7545,08/10/2023,Tablet,South,605,90
7546,08/11/2023,Tablet,Central,553,94
7547,04/13/2023,Smartphone,West,597,195
7548,05/04/2023,Keyboard,Central,780,158
7549,08/31/2023,Laptop,East,576,101
7550,02/02/2023,Mouse,West,518,202
7551,06/10/2023,Mouse,South,355,84
7552,03/21/2023,Laptop,East,643,118
7553,01/22/2023,Laptop,North,667,130
7554,03/25/2023,Monitor,Central,726,87
7555,10/01/2023,Printer,North,1299,383
7556,02/04/2023,Keyboard,West,1603,328
7557,08/15/2023,Smartphone,Central,756,200
7558,05/23/2023,Keyboard,East,1538,276
7559,10/20/2023,Keyboard,South,653,78
7560,12/09/2023,Printer,East,165,46
7561,06/06/2023,Smartphone,Central,871,313
7562,08/28/2023,Tablet,East,410,55
7563,12/31/2023,Keyboard,Central,103,35
7564,02/15/2023,Tablet,South,1145,383
7565,12/14/2023,Printer,East,390,45
7566,08/23/2023,Mouse,East,379,141
7567,04/26/2023,Printer,West,684,107
7568,07/26/2023,Monitor,South,1182,341
7569,09/14/2023,Monitor,South,797,258
7570,10/15/2023,Keyboard,East,1805,426
7571,04/25/2023,Laptop,West,1127,346
7572,02/02/2023,Smartphone,West,547,174
7573,03/11/2023,Keyboard,West,504,144
7574,11/03/2023,Tablet,South,684,120
7575,12/23/2023,Printer,West,926,296
7576,01/03/2023,Smartphone,North,1171,380
7577,02/21/2023,Keyboard,North,282,29
7578,05/25/2023,Mouse,Central,1426,376
7579,12/11/2023,Laptop,South,783,225
7580,11/03/2023,Tablet,West,97,26
7581,07/19/2023,Monitor,South,1858,438
7582,01/26/2023,Mouse,East,1606,592
7583,10/25/2023,Printer,Central,70,23
7584,11/20/2023,Printer,Central,220,22
7585,08/17/2023,Monitor,West,254,87
7586,06/06/2023,Monitor,South,1142,295
7587,08/27/2023,Monitor,South,209,41
7588,04/21/2023,Monitor,North,690,116
7589,11/17/2023,Printer,South,1689,226
7590,05/24/2023,Monitor,East,1979,523
7591,07/27/2023,Monitor,West,913,294
7592,11/05/2023,Keyboard,Central,1625,335
7593,06/04/2023,Tablet,North,1002,284
7594,05/02/2023,Smartphone,Central,559,114
7595,07/23/2023,Mouse,Central,658,151
7596,02/12/2023,Tablet,Central,1759,515
7597,02/15/2023,Smartphone,East,1552,217
7598,07/27/2023,Mouse,Central,163,18
7599,09/03/2023,Smartphone,North,470,148
7600,12/07/2023,Mouse,West,1231,385
7601,11/18/2023,Smartphone,North,889,123
7602,05/17/2023,Laptop,North,1314,135
7603,04/15/2023,Printer,South,1022,308
7604,05/02/2023,Mouse,Central,582,113
7605,11/17/2023,Tablet,South,1522,573
7606,01/27/2023,Laptop,Central,1018,374
7607,07/03/2023,Smartphone,North,1692,672
7608,07/09/2023,Monitor,South,671,152
7609,12/29/2023,Mouse,South,349,121
7610,01/03/2023,Monitor,Central,424,116
7611,09/21/2023,Smartphone,South,1001,206
7612,07/21/2023,Mouse,West,165,52
7613,03/02/2023,Smartphone,West,896,149
7614,08/31/2023,Keyboard,East,539,95
7615,03/17/2023,Keyboard,East,1673,191
7616,09/29/2023,Tablet,North,674,227
7617,01/27/2023,Tablet,North,1987,426
7618,07/31/2023,Smartphone,North,1440,276
7619,10/21/2023,Mouse,North,1833,288
7620,06/04/2023,Smartphone,East,1281,137
7621,01/10/2023,Smartphone,North,135,17
7622,04/22/2023,Laptop,Central,414,85
7623,10/28/2023,Monitor,West,1509,227
7624,05/28/2023,Printer,East,1102,408
7625,02/23/2023,Mouse,Central,997,156
7626,07/07/2023,Smartphone,North,1833,383
7627,10/09/2023,Laptop,West,1378,323
7628,08/25/2023,Tablet,East,531,125
7629,07/18/2023,Monitor,East,446,141
7630,01/23/2023,Tablet,Central,341,51
7631,11/19/2023,Smartphone,Central,304,67
7632,01/14/2023,Laptop,East,1887,417
7633,04/27/2023,Laptop,South,154,47
7634,06/12/2023,Monitor,North,145,20
7635,01/25/2023,Mouse,West,484,92
7636,06/23/2023,Keyboard,North,1949,415
7637,08/04/2023,Mouse,West,413,121
7638,06/25/2023,Laptop,Central,1967,563
7639,03/09/2023,Printer,Central,1935,387
7640,03/26/2023,Laptop,West,776,226
7641,05/03/2023,Smartphone,Central,1636,441
7642,04/03/2023,Laptop,East,1852,450
7643,11/02/2023,Smartphone,West,313,111
7644,12/07/2023,Mouse,South,1513,162
7645,11/23/2023,Monitor,Central,1626,590
7646,04/07/2023,Printer,East,973,295
7647,09/16/2023,Mouse,Central,1541,390
7648,07/17/2023,Mouse,East,453,99
7649,09/03/2023,Mouse,Central,801,213
7650,11/20/2023,Mouse,West,288,47
7651,10/06/2023,Smartphone,West,809,102
7652,07/17/2023,Mouse,North,1490,328
7653,07/25/2023,Tablet,West,1883,234
7654,04/27/2023,Keyboard,East,493,136
7655,07/11/2023,Monitor,East,360,114
7656,07/27/2023,Printer,North,1499,489
7657,09/09/2023,Mouse,North,52,11
7658,10/29/2023,Keyboard,North,1652,502
7659,11/20/2023,Smartphone,Central,569,84
7660,05/11/2023,Laptop,West,60,20
7661,10/06/2023,Keyboard,East,1995,381
7662,08/19/2023,Mouse,West,1755,698
7663,09/07/2023,Monitor,North,1117,341
7664,08/14/2023,Tablet,West,1801,307
7665,07/01/2023,Tablet,South,1161,385
7666,11/13/2023,Keyboard,Central,638,105
7667,04/01/2023,Smartphone,North,75,30
7668,09/05/2023,Monitor,West,1290,336
7669,08/13/2023,Mouse,South,504,191
7670,03/17/2023,Keyboard,North,200,72
7671,07/29/2023,Smartphone,East,1458,178
7672,10/21/2023,Smartphone,North,442,69
7673,10/19/2023,Keyboard,Central,783,245
7674,02/02/2023,Monitor,South,141,21
7675,07/03/2023,Printer,West,1423,357
7676,09/10/2023,Printer,North,590,232
7677,03/04/2023,Mouse,North,569,194
7678,04/15/2023,Mouse,East,1729,199
7679,03/21/2023,Mouse,South,778,106
7680,12/01/2023,Laptop,South,1846,363
7681,07/11/2023,Mouse,North,819,301
7682,02/02/2023,Smartphone,North,431,61
7683,08/30/2023,Smartphone,South,1077,205
7684,10/10/2023,Tablet,North,1989,331
7685,09/28/2023,Mouse,South,485,64
7686,11/21/2023,Laptop,West,1324,264
7687,01/23/2023,Tablet,North,1602,196
7688,05/11/2023,Smartphone,Central,1924,235
7689,04/25/2023,Laptop,Central,458,109
7690,08/21/2023,Smartphone,North,1799,356
7691,11/04/2023,Mouse,East,1609,576
7692,10/29/2023,Smartphone,North,1230,193
7693,01/28/2023,Tablet,South,1039,131
7694,08/12/2023,Tablet,West,1037,148
7695,03/10/2023,Monitor,West,1365,512
7696,07/06/2023,Printer,East,1348,264
7697,12/15/2023,Keyboard,South,562,184
7698,08/29/2023,Monitor,Central,1739,564
7699,10/03/2023,Monitor,South,1089,411
7700,08/02/2023,Mouse,South,617,158
7701,10/01/2023,Monitor,North,543,92
7702,03/10/2023,Laptop,North,504,152
7703,12/13/2023,Printer,North,879,204
7704,12/11/2023,Tablet,Central,1358,326
7705,03/30/2023,Printer,Central,288,75
7706,08/08/2023,Monitor,North,1723,274
7707,03/03/2023,Monitor,West,1022,153
7708,04/09/2023,Mouse,West,1742,584
7709,11/21/2023,Monitor,East,780,309
7710,11/09/2023,Smartphone,East,1771,706
7711,10/24/2023,Smartphone,Central,1453,542
7712,04/10/2023,Monitor,North,1153,162
7713,08/19/2023,Printer,West,1696,626
7714,02/01/2023,Mouse,West,203,23
7715,11/08/2023,Smartphone,Central,570,126
7716,05/24/2023,Laptop,South,1283,233
7717,02/08/2023,Printer,South,1440,326
7718,12/03/2023,Smartphone,West,1035,199
7719,05/18/2023,Keyboard,West,1306,388
7720,04/17/2023,Laptop,Central,880,198
7721,10/09/2023,Laptop,East,318,79
7722,04/21/2023,Printer,North,1392,315
7723,07/19/2023,Monitor,West,1721,551
7724,03/07/2023,Monitor,West,1835,219
7725,11/04/2023,Mouse,East,89,33
7726,12/16/2023,Smartphone,Central,81,30
7727,08/04/2023,Mouse,North,1170,461
7728,08/03/2023,Printer,Central,1027,131
7729,08/30/2023,Laptop,South,250,38
7730,03/21/2023,Mouse,Central,1155,452
7731,06/06/2023,Tablet,North,311,31
7732,09/13/2023,Smartphone,West,1760,319
7733,06/07/2023,Laptop,South,1917,311
7734,11/03/2023,Laptop,West,899,283
7735,03/16/2023,Printer,West,1394,341
7736,01/31/2023,Tablet,Central,692,110
7737,02/07/2023,Monitor,North,821,151
7738,08/30/2023,Monitor,West,956,279
7739,09/15/2023,Monitor,South,1764,430
7740,06/16/2023,Smartphone,East,919,181
7741,04/28/2023,Tablet,Central,350,90
7742,02/28/2023,Mouse,North,755,78
7743,11/22/2023,Tablet,North,1248,424
7744,08/19/2023,Printer,South,1176,360
7745,06/24/2023,Mouse,Central,1563,215
7746,02/13/2023,Tablet,South,1473,500
7747,03/22/2023,Printer,West,1888,650
7748,09/26/2023,Keyboard,Central,1478,564
7749,11/13/2023,Monitor,West,174,30
7750,07/07/2023,Printer,South,1667,258
7751,06/14/2023,Mouse,West,989,112
7752,11/01/2023,Keyboard,South,999,187
7753,06/24/2023,Printer,East,315,108
7754,06/21/2023,Mouse,North,332,40
7755,08/26/2023,Monitor,Central,653,205
7756,10/03/2023,Mouse,East,749,93
7757,01/10/2023,Tablet,South,1900,754
7758,10/10/2023,Tablet,South,1801,521
7759,04/12/2023,Monitor,West,186,38
7760,08/01/2023,Monitor,North,515,194
7761,06/15/2023,Mouse,North,1870,694
7762,09/12/2023,Keyboard,West,1964,584
7763,07/12/2023,Monitor,South,712,251
7764,11/02/2023,Printer,West,1259,233
7765,06/11/2023,Tablet,West,137,53
7766,04/11/2023,Keyboard,North,1413,535
7767,10/05/2023,Smartphone,Central,1339,303
7768,03/18/2023,Laptop,North,760,292
7769,09/30/2023,Laptop,Central,1818,235
7770,02/16/2023,Printer,East,1649,345
7771,11/10/2023,Keyboard,South,1722,405
7772,08/20/2023,Printer,East,1539,279
7773,04/17/2023,Mouse,East,1914,674
7774,10/11/2023,Monitor,Central,1759,572
7775,07/13/2023,Printer,North,383,57
7776,01/12/2023,Tablet,South,1910,192
7777,05/29/2023,Printer,North,1147,135
7778,11/06/2023,Smartphone,Central,1980,475
7779,04/03/2023,Monitor,East,798,214
7780,11/19/2023,Keyboard,Central,78,11
7781,05/04/2023,Mouse,South,1801,233
7782,01/07/2023,Smartphone,Central,848,288
7783,08/17/2023,Smartphone,East,806,277
7784,05/15/2023,Mouse,North,1979,758
7785,10/04/2023,Keyboard,South,1824,660
7786,02/24/2023,Printer,South,956,269
7787,12/13/2023,Mouse,Central,1216,201
7788,09/16/2023,Monitor,South,1356,298
7789,04/11/2023,Mouse,East,1182,376
7790,10/13/2023,Printer,North,888,309
7791,02/20/2023,Tablet,Central,1331,492
7792,11/04/2023,Smartphone,North,562,190
7793,08/30/2023,Laptop,West,1587,253
7794,10/10/2023,Keyboard,East,94,28
7795,09/06/2023,Mouse,West,1765,575
7796,02/21/2023,Printer,West,1731,678
7797,08/04/2023,Tablet,East,1270,264
7798,12/19/2023,Mouse,South,1150,292
7799,01/11/2023,Mouse,North,1747,696
7800,01/06/2023,Monitor,East,499,137
7801,08/16/2023,Laptop,East,841,158
7802,10/26/2023,Monitor,North,1347,178
7803,01/04/2023,Monitor,South,816,189
7804,07/13/2023,Keyboard,North,1886,486
7805,01/30/2023,Keyboard,South,1807,287
7806,07/20/2023,Smartphone,Central,407,115
7807,05/24/2023,Monitor,South,1085,161
7808,05/02/2023,Monitor,East,661,168
7809,03/10/2023,Laptop,Central,1085,386
7810,12/08/2023,Mouse,North,1668,495
7811,09/15/2023,Mouse,Central,250,64
7812,08/10/2023,Mouse,North,539,72
7813,05/12/2023,Tablet,East,1259,155
7814,03/15/2023,Monitor,West,1617,423
7815,11/30/2023,Smartphone,East,1463,321
7816,02/07/2023,Tablet,North,238,62
7817,10/31/2023,Mouse,Central,1075,418
7818,04/07/2023,Printer,West,1476,314
7819,03/11/2023,Smartphone,South,1751,195
7820,04/06/2023,Tablet,Central,636,252
7821,04/28/2023,Keyboard,West,1209,196
7822,05/11/2023,Tablet,Central,654,65
7823,04/17/2023,Laptop,North,293,39
7824,10/28/2023,Mouse,North,885,126
7825,02/12/2023,Smartphone,Central,1051,263
7826,09/05/2023,Printer,West,487,81
7827,07/18/2023,Monitor,South,1854,588
7828,10/27/2023,Laptop,West,945,176
7829,06/24/2023,Monitor,East,1254,128
7830,12/30/2023,Mouse,Central,563,190
7831,01/18/2023,Laptop,East,1773,305
7832,12/16/2023,Laptop,North,108,26
7833,08/29/2023,Smartphone,West,1464,270
7834,09/04/2023,Monitor,Central,882,269
7835,03/07/2023,Smartphone,West,1945,572
7836,10/03/2023,Smartphone,South,56,13
7837,08/27/2023,Monitor,Central,1604,331
7838,02/26/2023,Monitor,East,1797,453
7839,01/25/2023,Keyboard,South,1149,310
7840,05/24/2023,Monitor,East,1052,285
7841,03/28/2023,Mouse,North,1475,241
7842,10/23/2023,Smartphone,North,829,315
7843,11/17/2023,Printer,East,1468,422
7844,05/04/2023,Laptop,East,615,220
7845,02/01/2023,Monitor,East,832,287
7846,12/09/2023,Printer,West,625,213
7847,08/07/2023,Mouse,South,927,193
7848,03/29/2023,Keyboard,Central,1304,383
7849,04/24/2023,Monitor,Central,1494,281
7850,10/13/2023,Tablet,South,823,321
7851,09/19/2023,Tablet,North,1116,364
7852,04/28/2023,Mouse,Central,1281,310
7853,10/09/2023,Laptop,West,635,75
7854,12/31/2023,Keyboard,South,226,79
7855,01/14/2023,Monitor,Central,1395,144
7856,11/08/2023,Monitor,South,1038,313
7857,08/14/2023,Smartphone,West,676,119
7858,10/05/2023,Keyboard,East,1865,658
7859,08/19/2023,Smartphone,Central,910,329
7860,11/03/2023,Laptop,Central,352,87
7861,04/19/2023,Keyboard,South,581,224
7862,02/15/2023,Printer,Central,484,177
7863,08/20/2023,Tablet,North,1458,514
7864,12/03/2023,Mouse,Central,98,35
7865,08/13/2023,Mouse,East,1128,278
7866,04/11/2023,Smartphone,West,105,13
7867,08/20/2023,Smartphone,West,1540,237
7868,08/23/2023,Laptop,North,1295,230
7869,12/04/2023,Printer,North,147,58
7870,09/04/2023,Keyboard,Central,1784,370
7871,10/13/2023,Laptop,South,543,192
7872,02/14/2023,Printer,North,1525,404
7873,10/30/2023,Mouse,West,1957,727
7874,06/28/2023,Tablet,North,1026,293
7875,04/08/2023,Printer,South,1424,176
7876,11/19/2023,Laptop,West,1872,734
7877,09/19/2023,Keyboard,East,1476,455
7878,01/05/2023,Smartphone,West,1566,215
7879,12/15/2023,Laptop,Central,1680,644
